Epoch seconds,Date
1769068780,2026-01-22 07:59:40,          popup zone
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              * No content"
1769068780,2026-01-22 07:59:40,"
            Do not display again today Close"
1769068780,2026-01-22 07:59:40,"
            popup"
1769068780,2026-01-22 07:59:40,"
            eng"
1769068780,2026-01-22 07:59:40,"
                kor"
1769068780,2026-01-22 07:59:40,"
                eng"
1769068780,2026-01-22 07:59:40,"
            LOGIN"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              SEARCH"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                  검색"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                Popular topics"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                  # Academic Calendar # Scholarship # library # Tuition # Certificate # Course registration # Dormitory # Graduate # Departments & Programs"
1769068780,2026-01-22 07:59:40,"
              닫기"
1769068780,2026-01-22 07:59:40,"
          #"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
            * About DU"
1769068780,2026-01-22 07:59:40,"
            * Academics"
1769068780,2026-01-22 07:59:40,"
            * Research"
1769068780,2026-01-22 07:59:40,"
            * Admission"
1769068780,2026-01-22 07:59:40,"
            * International"
1769068780,2026-01-22 07:59:40,"
            * Giving to DU"
1769068780,2026-01-22 07:59:40,"
            * News"
1769068780,2026-01-22 07:59:40,"
              * nDRIMS"
1769068780,2026-01-22 07:59:40,"
              * Dream PATH"
1769068780,2026-01-22 07:59:40,"
              * groupware"
1769068780,2026-01-22 07:59:40,"
              * portal"
1769068780,2026-01-22 07:59:40,"
              * webmail"
1769068780,2026-01-22 07:59:40,"
              * sitemap"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
        International"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              * 홈"
1769068780,2026-01-22 07:59:40,"
              * International"
1769068780,2026-01-22 07:59:40,"
              * Exchange Program"
1769068780,2026-01-22 07:59:40,"
              * Partner University"
1769068780,2026-01-22 07:59:40,"
              * 인쇄"
1769068780,2026-01-22 07:59:40,"
              * 공유"
1769068780,2026-01-22 07:59:40,"
                  페이스북 공유하기 트위터 공유하기"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
          Partner University"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              * Asia"
1769068780,2026-01-22 07:59:40,"
              * Asia(South-East, Central, Middle)"
1769068780,2026-01-22 07:59:40,"
              * America"
1769068780,2026-01-22 07:59:40,"
              * Africa"
1769068780,2026-01-22 07:59:40,"
              * Europe"
1769068780,2026-01-22 07:59:40,"
              * Oceania"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
          America"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              Country                                                        University                               "
1769068780,2026-01-22 07:59:40,"
              Argentina                                                      Universidad Argentina de la Empresa(UADE)"
1769068780,2026-01-22 07:59:40,"
              Brazil                                                         UNESP - Sao Paulo State University       "
1769068780,2026-01-22 07:59:40,"
              University of Sao Paulo                                      "
1769068780,2026-01-22 07:59:40,"
              Canada                                                         University of Manitoba                   "
1769068780,2026-01-22 07:59:40,"
              Ryerson University                                           "
1769068780,2026-01-22 07:59:40,"
              Costarica                                                      Universidad Latina de Costa Rica         "
1769068780,2026-01-22 07:59:40,"
              Ecuador                                                        Universidad Internacional del Ecuador    "
1769068780,2026-01-22 07:59:40,"
              Mexico                                                         El Colegio de Mexico                     "
1769068780,2026-01-22 07:59:40,"
              Techologico de Monterrey                                     "
1769068780,2026-01-22 07:59:40,"
              USA                                                            Angelo State Univeristy                  "
1769068780,2026-01-22 07:59:40,"
              Arkansas State University                                    "
1769068780,2026-01-22 07:59:40,"
              Black Hills State University                                 "
1769068780,2026-01-22 07:59:40,"
              California State University, San Bernadino                   "
1769068780,2026-01-22 07:59:40,"
              Clarion University                                           "
1769068780,2026-01-22 07:59:40,"
              Dalton State College                                         "
1769068780,2026-01-22 07:59:40,"
              Duke University                                              "
1769068780,2026-01-22 07:59:40,"
              Eastern Washington University                                "
1769068780,2026-01-22 07:59:40,"
              Harvard Medical School (Beth Israel Deaconess Medical Center)"
1769068780,2026-01-22 07:59:40,"
              Hawaii Pacific University                                    "
1769068780,2026-01-22 07:59:40,"
              Illinois State University                                    "
1769068780,2026-01-22 07:59:40,"
              Marquette University                                         "
1769068780,2026-01-22 07:59:40,"
              Michigan State University                                    "
1769068780,2026-01-22 07:59:40,"
              Northern State University                                    "
1769068780,2026-01-22 07:59:40,"
              State University of New York, Albany                         "
1769068780,2026-01-22 07:59:40,"
              SUNY-Stony Brook                                             "
1769068780,2026-01-22 07:59:40,"
              Tarleton State University                                    "
1769068780,2026-01-22 07:59:40,"
              Texas A&M University-Corpus Christi                          "
1769068780,2026-01-22 07:59:40,"
              Thiel College                                                "
1769068780,2026-01-22 07:59:40,"
              Univeristy of California, Santa Cruz                         "
1769068780,2026-01-22 07:59:40,"
              University of California, Los Angeles (UCLA)                 "
1769068780,2026-01-22 07:59:40,"
              University of California, Riverside                          "
1769068780,2026-01-22 07:59:40,"
              University of California, San Diego                          "
1769068780,2026-01-22 07:59:40,"
              University of Ilinois, Chicago                               "
1769068780,2026-01-22 07:59:40,"
              University of Iowa                                           "
1769068780,2026-01-22 07:59:40,"
              University of Kansas                                         "
1769068780,2026-01-22 07:59:40,"
              University of Louisville                                     "
1769068780,2026-01-22 07:59:40,"
              University of Massachusetts Lowell                           "
1769068780,2026-01-22 07:59:40,"
              University of Missouri, Kansas City                          "
1769068780,2026-01-22 07:59:40,"
              University of Nebraska, Kearney                              "
1769068780,2026-01-22 07:59:40,"
              University of New Mexico                                     "
1769068780,2026-01-22 07:59:40,"
              University of Texas, Dallas                                  "
1769068780,2026-01-22 07:59:40,"
              University of the West                                       "
1769068780,2026-01-22 07:59:40,"
              University of Wisconsin, River Falls                         "
1769068780,2026-01-22 07:59:40,"
              University of Wisconsin-La Crosse                            "
1769068780,2026-01-22 07:59:40,"
              Valdosta State University                                    "
1769068780,2026-01-22 07:59:40,"
              Washington State University                                  "
1769068780,2026-01-22 07:59:40,"
              Western Washington University                                "
1769068780,2026-01-22 07:59:40,"
              Worcester State University                                   "
1769068780,2026-01-22 07:59:40,"
              California State University, Los Angeles                     "
1769068780,2026-01-22 07:59:40,"
              CUNY, John Jay College of Criminal Justice                   "
1769068780,2026-01-22 07:59:40,"
              CUNY, Brooklyn College                                       "
1769068780,2026-01-22 07:59:40,"
              Sacred Heart University                                      "
1769068780,2026-01-22 07:59:40,"
              Kansas State University                                      "
1769068780,2026-01-22 07:59:40,"
              University of Nevada Las Vegas                               "
1769068780,2026-01-22 07:59:40,"
              University of Arizona                                        "
1769068780,2026-01-22 07:59:40,"
              University of North Alabama                                  "
1769068780,2026-01-22 07:59:40,"
              University of Illinois Urbana-Champaign                      "
1769068780,2026-01-22 07:59:40,"
              Weber State University                                       "
1769068780,2026-01-22 07:59:40,"
              University of Tennessee                                      "
1769068780,2026-01-22 07:59:40,"
              "
1769068780,2026-01-22 07:59:40,"
              * Department"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                Office of International Relations"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
              * Contact"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                +82-2-2260-3483 / incoming@dongguk.edu"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
            * About DU"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                + Greetings"
1769068780,2026-01-22 07:59:40,"
                + History"
1769068780,2026-01-22 07:59:40,"
                + School Spirit & Symbol"
1769068780,2026-01-22 07:59:40,"
                + Video Clip"
1769068780,2026-01-22 07:59:40,"
                + Contact us"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
            * Academics"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                + Academics"
1769068780,2026-01-22 07:59:40,"
                + Colleges"
1769068780,2026-01-22 07:59:40,"
                + Graduate Schools"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
            * Admission"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
                + Undergraduates(本科)"
1769068780,2026-01-22 07:59:40,"
                + Graduates(大學院)"
1769068780,2026-01-22 07:59:40,"
                + GKS"
1769068780,2026-01-22 07:59:40,"
                + KGSP-G"
1769068780,2026-01-22 07:59:40,"
                + SRD Scholarship admission"
1769068780,2026-01-22 07:59:40,"
"
1769068780,2026-01-22 07:59:40,"
            * International"
